mass1,radius1,vx1,vy1,vz1,x1,y1,z1,ax1,ay1,az1,mass2,radius2,vx2,vy2,vz2,x2,y2,z2,ax2,ay2,az2,time
2.0439330282124402e+33,125060846407.13835,12997900.71033324,-15180885.65826636,548375.2536464134,304808495680.26154,405293638981.4114,713665452956.8169, 1169.271673946451,466.6262779291682,-21.86006678975583,3.97784e+33,125060846407.13835,-7631684.533704895,9770587.150687007,321192.9231084168,637651208977.9996,719831484872.4066,704553853802.7644, -735.8286866745945,-307.61252319252117,12.665621671425415, 6321024.0
2.0439330282124402e+33,125060846407.13835,12997900.71033324,-15180885.65826636,548375.2536464134,327269033549.9916,379060875335.7813,714613052375.049, 1169.271673946451,466.6262779291682,-21.86006678975583,3.97784e+33,125060846407.13835,-7631684.533704895,9770587.150687007,321192.9231084168,624463560964.745,736715183832.5817,705108879262.1619, -735.8286866745945,-307.61252319252117,12.665621671425415, 6322752.0
2.0439330282124402e+33,125060846407.13835,19269266.657732673,-6454640.747115759,323653.0394433917,353632795496.7928,358259223432.841,715420787341.9818, 756.4600116871337,1052.570585553384,-27.106274806506548,3.97784e+33,125060846407.13835,-11415366.107989205,4183279.400218426,459363.28444368736,608920994239.2692,750121408456.1359,705749900322.1393, -456.39240827436964,-673.9480556021008,16.6662819594886, 6324480.0
2.0439330282124402e+33,125060846407.13835,19269266.657732673,-6454640.747115759,323653.0394433917,386930333547.9847,347105522064.67773,715980063913.7202, 756.4600116871337,1052.570585553384,-27.106274806506548,3.97784e+33,125060846407.13835,-11415366.107989205,4183279.400218426,459363.28444368736,589195096305.4973,757350168506.0997,706543685924.6097, -456.39240827436964,-673.9480556021008,16.6662819594886, 6326208.0
2.0439330282124402e+33,125060846407.13835,19269266.657732673,-6454640.747115759,323653.0394433917,420227871599.1775,335951820696.5145,716539340485.4586, 756.4600116871337,1052.570585553384,-27.106274806506548,3.97784e+33,125060846407.13835,-11415366.107989205,4183279.400218426,459363.28444368736,569469198371.7253,764578928556.0636,707337471527.0803, -456.39240827436964,-673.9480556021008,16.6662819594886, 6327936.0
2.0439330282124402e+33,125060846407.13835,19269266.657732673,-6454640.747115759,323653.0394433917,453525409650.3704,324798119328.35126,717098617057.1971, 756.4600116871337,1052.570585553384,-27.106274806506548,3.97784e+33,125060846407.13835,-11415366.107989205,4183279.400218426,459363.28444368736,549743300437.95355,771807688606.0275,708131257129.551, -456.39240827436964,-673.9480556021008,16.6662819594886, 6329664.0
2.0439330282124402e+33,125060846407.13835,19269266.657732673,-6454640.747115759,323653.0394433917,486822947701.56335,313644417960.188,717657893628.9357, 756.4600116871337,1052.570585553384,-27.106274806506548,3.97784e+33,125060846407.13835,-11415366.107989205,4183279.400218426,459363.28444368736,530017402504.18164,779036448655.9913,708925042732.0216, -456.39240827436964,-673.9480556021008,16.6662819594886, 6331392.0
2.0439330282124402e+33,125060846407.13835,19759128.023405112,4277763.225815097,121743.4405569066,520596649999.5277,312923029511.4191,718020906239.4656, 59.08769118397763,1294.5560030922602,-24.354588587953597,3.97784e+33,125060846407.13835,-11516172.982871262,-2488287.381518274,579215.0712634302,510193516378.21674,779780187036.5089,709835328919.7482, -12.15945144822046,-804.7327373356037,14.456672568434946, 6333120.0
2.0439330282124402e+33,125060846407.13835,19759128.023405112,4277763.225815097,121743.4405569066,554740674725.7462,320315058814.6415,718231280454.345, 59.08769118397763,1294.5560030922602,-24.354588587953597,3.97784e+33,125060846407.13835,-11516172.982871262,-2488287.381518274,579215.0712634302,490293422881.5404,775480394769.3676,710836219935.3623, -12.15945144822046,-804.7327373356037,14.456672568434946, 6334848.0
2.0439330282124402e+33,125060846407.13835,19759128.023405112,4277763.225815097,121743.4405569066,588884699451.965,327707088117.86383,718441654669.2242, 59.08769118397763,1294.5560030922602,-24.354588587953597,3.97784e+33,125060846407.13835,-11516172.982871262,-2488287.381518274,579215.0712634302,470393329384.86414,771180602502.226,711837110950.9764, -12.15945144822046,-804.7327373356037,14.456672568434946, 6336576.0
